id_str,text,created_at,polarity,user_location,senti
1333903753511137280,"Have you been purchasing (more) alcohol online during the pandemic? If so, you're not alone.

According to @TheIWSR https://t.co/Q9CQcQ8Rh4",2020-12-01 22:40:12,1,MA,
1333903755612459008,RT @WSJ: Breaking: A CDC panel recommends giving the first Covid-19 vaccine doses to health-care workers and residents of long-term care fa,2020-12-01 22:40:12,1,NY,
1333903755708936193,Breaking #FoxNews Alert : A panel of independent experts advising the CDC just voted on who will get the coronaviru https://t.co/iOhQ6MR7eo,2020-12-01 22:40:12,0,VA,
1333903757285978120,RT @BigElad: Then do your job and pass one!,2020-12-01 22:40:13,1,MO,
1333903758150004740,RT @nowthisnews: This is what youll see at the end of your life if you die of COVID-19 https://t.co/90I0cp29f2,2020-12-01 22:40:13,0,IL,
1333903759374749697,"RT @DrEricDing: Florida @GovRonDeSantis Extends Ban On Cities Imposing Their Own Mask MandatesCritic Calls Move A Killing Spree. 

I. Ha",2020-12-01 22:40:13,1,FL,
1333903760746115072,"RT @oldmanebro: Today on the Ebro Show, I am joined by @LadiPoe, @alunaaa &amp; @DONJAZZY, who have teamed up to release a remix of Ladipoes t",2020-12-01 22:40:13,1,NV,
1333903760981073920,RT @waEMD: There is a new tool to help stop the spread of #COVID19: YOUR PHONE. WA Notify can alert you if youve been near another user wh,2020-12-01 22:40:14,1,WA,
1333903761555730433,"RT @SMCPS_MD: Due to ongoing high positivity rates of COVID-19 Cases in our area, SMCPS will continue with online learning through December",2020-12-01 22:40:14,1,MD,
1333903761476104201,Getting a COVID test is the closest Ill ever get to knowing what its like to be on @TheMAURYShow https://t.co/PF3UJRoB9p,2020-12-01 22:40:14,1,OH,
1333903762361098240,TheGayUK: RT @TheGayUK: BBC accused of appropriating HIV/AID red ribbon symbol for its COVID-19 Tree ofLives https://t.co/FNLSVMotVh,2020-12-01 22:40:14,0,NY,
1333903762604261377,RT @TevTalksMMA: Are you fucking kidding me https://t.co/grThh9EE8T,2020-12-01 22:40:14,1,CA,
1333903763657154571,"RT @kheti_thegreat: Covid has taught me three things:

1. Our economy collapses as soon as it stops selling useless stuff to over indebted",2020-12-01 22:40:14,1,PA,
1333903763841675269,RT @StevenTDennis: COVID charts: Dakotas compared to USA and every other country on Earth https://t.co/ZsDGd2c1Vm,2020-12-01 22:40:14,1,VT,
1333903764986576897,@barstoolsports Gonna catch Covid for sure. ,2020-12-01 22:40:14,0,CA,
1333903767834677250,"RT @kheti_thegreat: Covid has taught me three things:

1. Our economy collapses as soon as it stops selling useless stuff to over indebted",2020-12-01 22:40:15,1,TX,
1333903769432596483,"RT @DWUhlfelderLaw: When I sued DeSantis on March 20, 2020 to seek a temporary closure of beaches and temporary safer-at-home order there w",2020-12-01 22:40:16,1,CA,
1333903775245864960,"Stop being crybabies about a little inconvenience. We already have more than 250,000 reasons to weep  and to be t https://t.co/HqVMtIFpGm",2020-12-01 22:40:17,0,CA,
1333903776919420928,RT @mommatotwo_: Honestly I feel SO hypocritical. I am 100% for vaccinations that have been around for a long time. But I don't want any of,2020-12-01 22:40:17,1,AZ,
1333903777586311168,"RT @onecaliberal: NEW-- here is McConnell's revised coronavirus relief plan, being circulated among Republicans,... - Democratic Undergroun",2020-12-01 22:40:17,0,WA,
1333903778387464192,NEW #S4YE BLOG: Creative ways organizations solicit feedback from youth in employment programs. #technology https://t.co/4SxbGUWWph,2020-12-01 22:40:18,1,DC,
1333903780350287873,"RT @JuliaPrestonNow: Who else but @MarshallProj is tracking #COVID19 in prisons, showing where visits are suspended, giving incarcerated pe",2020-12-01 22:40:18,0,AZ,
1333903783949164544,"RT @CurtMWeiler: The ACC announced the new finish to #FSU's 2020 football schedule this afternoon.

The #Noles will now host Duke December",2020-12-01 22:40:19,1,FL,
1333903783974363138,"RT @UNTrustFundEVAW: Domestic violence &amp; #IPV
Harmful traditional practices
Femicide &amp; more

#VAWG in all its forms needs to be prevente",2020-12-01 22:40:19,0,NY,
1333903784125337603,"RT @nckhui: The Wake County school system is taking orders to provide winter break meal bundles. It's open to all children ages 18 &amp; under,",2020-12-01 22:40:19,0,NC,
1333903784116891649,Some NYC Landlords Ditched No-Pet Policies During COVID-19. Will Others Follow? via @forbes https://t.co/pj4QD4gLFo,2020-12-01 22:40:19,0,NY,
1333903784041439233,"Just a post to recognize our governor who has steered Florida through the COVID crisis in remarkable fashion, kept https://t.co/FZ00Te4oDf",2020-12-01 22:40:19,1,FL,
1333903785387810816,"RT @kheti_thegreat: Covid has taught me three things:

1. Our economy collapses as soon as it stops selling useless stuff to over indebted",2020-12-01 22:40:19,1,MI,
1333903792945950722,"RT @cnnbrk: Covid-19 may have infected people in the US as early as mid-December 2019, a new study of samples from that time period suggest",2020-12-01 22:40:21,0,IL,
1333903792954290177,RT @AfrDiasporaNews: The MSM keeps lying to Black people about us being affected the most by COVID. The data shows White Americans are disp,2020-12-01 22:40:21,0,NY,
1333903793633832960,RT @KimKingReports: Cogburn also explained the line about a tenant protected who could become homeless if evicted. The idea being that Cov,2020-12-01 22:40:21,0,NC,
1333903796943134723,RT @WildOne_KY: @Drestradamus You cant go to the #Beach in #Florida or #KeyWest BUT you can go to #McDonalds or #WalMart (monopolies) to s,2020-12-01 22:40:22,1,PA,
1333903798423711747,RT @AnothrHipArtist: Please stay safe my OKC people.,2020-12-01 22:40:22,0,NY,
1333903800336338957,"RT @kheti_thegreat: Covid has taught me three things:

1. Our economy collapses as soon as it stops selling useless stuff to over indebted",2020-12-01 22:40:23,1,IL,
1333903800629915661,"RT @kheti_thegreat: Covid has taught me three things:

1. Our economy collapses as soon as it stops selling useless stuff to over indebted",2020-12-01 22:40:23,1,NY,
1333903802085367808,"RT @TanyaRayFox: Tom Brady is 43 years old with 3,300 yards and a 95.1 passer rating on the season and Belichick has kept a team with eight",2020-12-01 22:40:23,1,NJ,
1333903803456909319,RT @JessArnoldTV: #BREAKING: The Advisory Committee on Immunization Practices just voted to recommend that when the #CovidVaccine is availa,2020-12-01 22:40:24,1,VA,
1333903804488503296,RT @arielmaack: Lutheran Social Services serving Nevada during COVID-19 with tremendous help from Christ the Servant &amp; Destination Clean. C,2020-12-01 22:40:24,1,NV,
1333903805038137344,"RT @kheti_thegreat: Covid has taught me three things:

1. Our economy collapses as soon as it stops selling useless stuff to over indebted",2020-12-01 22:40:24,1,TX,
1333903805793116160,"RT @StevenTDennis: New Jersey, which was hit hardest early in pandemic and is getting hit hard again now, remains the deadliest U.S. state",2020-12-01 22:40:24,1,VT,
1333903806183174144,"RT @KFF: The medical response to #COVID19 doesn't just turn on hospital beds and equipment, but also the availability of medical personnel",2020-12-01 22:40:24,0,NY,
1333903807605059585,"RT @truth_narrative: @CDPHE Largest randomized-control, peer-reviewed trial found no statistically significant difference in #coronavirus i",2020-12-01 22:40:25,0,CO,
1333903808611581952,"RT @DrEricDing: BREAKINGHealth-care workers and nursing home residents/workers should be the first to get vaccines, CDC advisory group ACI",2020-12-01 22:40:25,1,WA,
1333903808020185088,The Warriors are proceeding with caution after two players have tested positive for COVID-19 https://t.co/nDRcy1JVxb,2020-12-01 22:40:25,1,CA,
1333903810281025545,RT @mdanielaaa_: why the fuck did my mom tell my nephew santa got covid so there will be no gifts this year ,2020-12-01 22:40:25,1,TX,
1333903811010723842,Today I announced a series of actions to mobilize a #COVID19 medical staffing surge to save lives and prevent the o https://t.co/KVTtNRWOf9,2020-12-01 22:40:25,0,MD,
1333903811308625921,RT @businessinsider: An anti-gay Hungarian politician has resigned after being caught by police fleeing a 25-man orgy through a window http,2020-12-01 22:40:26,1,MO,
1333903812105547778,What if we found out that the cure for Covid 19 was those little chemical packets at bottom of a beef jerky bag,2020-12-01 22:40:26,1,CA,
1333903812239605760,"This may be less relevant this year because COVID, but I just want to put this out there as we get into the holiday https://t.co/DvQZwJImyI",2020-12-01 22:40:26,0,WA,
1333903812659208193,He didnt take covid-19 seriously. Being hospitalized made a believer out of him. https://t.co/Nn6Bhwsv1D,2020-12-01 22:40:26,1,IL,
1333903814823436291,Hopefully they are right.,2020-12-01 22:40:26,1,TX,
1333903814865219585,"How special: Coronavirus arrived in America on my birthday last Dec. 13th!  Not only that, my father was born at https://t.co/mleevHenvD",2020-12-01 22:40:26,1,CA,
1333903815553085441,@TevTalksMMA Yeah its not a good time to be a mma fan. Fights get canceled without covid all the time. You then ad https://t.co/8OQMQOJkZ9,2020-12-01 22:40:27,0,OR,
1333903815767175171,"RT @FTPARANORMAL: Jon: Hello everyone, I hope you are all staying happy, and healthy, during this unprecedented holiday season. By now I wa",2020-12-01 22:40:27,0,GA,
1333903817767849992,"Coronavirus cancels many Ontario holiday events, but Euclid Nativity scenes open 24/7 https://t.co/CuZgxNzQ2Y",2020-12-01 22:40:27,1,CA,
1333903818522824706,We need to extend the eviction moratorium.,2020-12-01 22:40:27,1,VA,
1333903818577354757,#covid shouldn't be a death sentence . @CTCorrections  step up do better . Test your staff! Unacceptable,2020-12-01 22:40:27,0,NY,
1333903820422864896,RT @CurtMWeiler: ACC also changed its testing policy. Final round of weekly COVID testing will now be done Thursday and visiting team won't,2020-12-01 22:40:28,1,FL,
1333903820917792775,RT @bladeguild: The Toledo NewsGuild remains deeply concerned about coronavirus and The Blades refusal to allow all employees who can to w,2020-12-01 22:40:28,0,PA,
1333903820951146498,@realDonaldTrump The most powerful man in the world and instead of fighting COVID or helping small businesses you j https://t.co/1o58g3llL5,2020-12-01 22:40:28,1,CA,
1333903821295157251,"RT @kheti_thegreat: Covid has taught me three things:

1. Our economy collapses as soon as it stops selling useless stuff to over indebted",2020-12-01 22:40:28,1,CA,
1333903822276628480,"@AndrewCorsello Whoops  seems like Rod needs another couple hands because apparently it aint fifteen

https://t.co/GpEqc0aVvw",2020-12-01 22:40:28,1,CA,
1333903822784241665,"@MarkMeadows @realDonaldTrump 276,000 Americans died under covid and he gave up.",2020-12-01 22:40:28,0,PA,
1333903823794966533,"RT @FacesOfCOVID: DONALD CLAYMAN, 85 of South Palm Beach, Florida died of COVID on May 7.

""My Dad will always be remembered as a cheerful",2020-12-01 22:40:28,0,CO,
1333903824122163200,"RT @chrislhayes: A reminder that if If the US just had the same deaths per million as Canada, a country whose Covid repsonse has been decen",2020-12-01 22:40:29,1,MI,
1333903824273039361,Work just eliminated my position due to COVID restructuring. Looking for my next opportunity in the community engag https://t.co/61YYLweBXM,2020-12-01 22:40:29,1,WA,
1333903825418129408,RT @carlzimmer: CDC advisory committee just voted 13-1 to recommend that authorized covid 19 vaccines should be offered first to both healt,2020-12-01 22:40:29,1,CA,
1333903826068393986,RT @Weinsteinlaw: Florida reported its one millionth coronavirus case today which means @GovRonDeSantis probably doesnt want to be reminde,2020-12-01 22:40:29,1,KY,
1333903826697428992,"RT @GovInslee: Enabling WA Notify takes under a minute on an iPhone. 

See a step-by-step demo below and full instructions at https://t.co/",2020-12-01 22:40:29,1,WA,
1333903827511111680,"RT @GovInslee: Enabling WA Notify takes under a minute on an iPhone. 

See a step-by-step demo below and full instructions at https://t.co/",2020-12-01 22:40:29,1,WA,
1333903827817283586,RT @DWUhlfelderLaw: Florida will top 1 million total reported COVID-19 cases today,2020-12-01 22:40:29,1,UT,
1333903830606635012,"RT @Women4Biden: Oh really, NOW theres no time to waste?! Its been 224 days since McConnell took any action on COVID relief. ",2020-12-01 22:40:30,0,AL,
1333903831441285121,"Seven million square feet, thats how much custodians with Marion County Public Schools @MarionCountyK12have to cl https://t.co/r0FsXgPKcN",2020-12-01 22:40:30,0,FL,
1333903832955412480,RT @aliciasanchez: more #SexualHarassment claims are filed in the restaurant industry than in any other sectorcombined with danger of #COV,2020-12-01 22:40:31,0,MI,
1333903833395843074,"RT @kheti_thegreat: Covid has taught me three things:

1. Our economy collapses as soon as it stops selling useless stuff to over indebted",2020-12-01 22:40:31,1,VA,
1333903832439541761,"COVID hospitalizations in Texas now top 9,000 for the first time since July. https://t.co/6UNZM3Zxo8",2020-12-01 22:40:31,0,TX,
1333903833471324161,RT @kbaxter11: Fighting a new battle: former @USWNT defender and new Angel City FC owner  Rachel Buehler Van Hollebeke working to stem th,2020-12-01 22:40:31,1,PA,
1333903834175791104,A CDC panel voted 13-1 to give health workers and long-term care facility residents the first Covid-19 vaccine dose https://t.co/Rflwxm843d,2020-12-01 22:40:31,1,CA,
1333903834545057801,RT @HawleyMO: Any COVID relief bill needs to include direct payments to families and individuals in need,2020-12-01 22:40:31,0,IL,
1333903835186737153,@zaynuhhhxoxox yall covid levels to high i want to tho,2020-12-01 22:40:31,1,NY,
1333903835958448128,"RT @GovInslee: Good news: over 200,000 people have already enabled WA Notify on their phones.

Join today  https://t.co/Zxnmwvumu4",2020-12-01 22:40:31,1,WA,
1333903836336021510,"RT @Lisa_PubCitizen: McConnells package doesnt provide the necessary relief to state &amp; local communities, small business, or struggling A",2020-12-01 22:40:31,0,NY,
1333903837116166144,"RT @SenatorDurbin: Too many Americans are living life on the brink, waiting anxiously for relief that hasn't materialized. 1 in 8 don't hav",2020-12-01 22:40:32,1,MA,
1333903838034747398,RT @AIIAmericanGirI: Pub Owners Declare 'Autonomous Zone' to Avoid COVID Restrictions https://t.co/SIuBGfO8Er @DailySignal #AAG #AAG2020,2020-12-01 22:40:32,0,IN,
1333903838009552903,Modernas COVID-19 Vaccine Candidate Gets More GoodNews https://t.co/P4L57pGD8G,2020-12-01 22:40:32,1,NJ,
1333903838332547078,"RT @GovLarryHogan: To all of the healthcare workers who are answering the call this yearthank you. 

We owe it to these heroes to help pre",2020-12-01 22:40:32,1,MD,
1333903839435649026,"RT @DrEricDing: Florida. 

Thats it. Thats the tweet. #COVID19 https://t.co/tm0rcJhi2P",2020-12-01 22:40:32,1,FL,
1333903840618352642,Very impressive work. Surprised that the $REGN cocktail mAbs could be escaped. Concerns about mutational escape we https://t.co/E7QMW58nLG,2020-12-01 22:40:32,0,MD,
1333903842224779273,"RT @nycsouthpaw: A 25-man orgy, in this economy?",2020-12-01 22:40:33,0,NY,
1333903842677755907,"Results from today's @CDCgov meeting on COVID-19 vaccine prioritization: 
17 million healthcare personnel and
2 mil https://t.co/AkdK5XsL9J",2020-12-01 22:40:33,1,MD,
1333903843113963520,RT @Savingrace_2: @EinsteinsMagic Lol Einstein! This is will be one of my favorites! Masks don't work. Here's a recent study done in Sweden,2020-12-01 22:40:33,1,FL,
1333903843512492033,RT @maddow: Nevada governor: 'Unconscionable' for Trump to suggest Reno's COVID-19 surge unit 'fake'. https://t.co/KioYXtZCmC,2020-12-01 22:40:33,1,FL,
1333903843948630020,Stop what you're doing and watch this  the stark reality of what we are facing. Not numbers. Not statistics. Not p https://t.co/4g3nWTDEvB,2020-12-01 22:40:33,0,TN,
1333903844326002689,RT @Billyhottakes: Trace McSorley active. https://t.co/jW8TPfNbBz,2020-12-01 22:40:33,0,CA,
1333903845307666432,"RT @cfgnh: Giving is not just about making a donation. It is about making a
difference. COVID-19 has been devastating to the health and fin",2020-12-01 22:40:34,0,CT,
1333903847354298369,"RT @scottbudman: #Breaking: The CDC makes it official: Health workers, nursing homes will get #COVID19 vaccine first.",2020-12-01 22:40:34,0,CA,
1333903848738484224,"RT @AnitaOakville:  has secured up to 429 million doses of #COVID19 vaccine candidates, the most extensive and diverse vaccine portfolio",2020-12-01 22:40:34,1,WA,
1333903849698914306,"RT @KyleRan03005396: Hello everybody I wrote 2 stories about UNLV and COVID. One of them is about Professor, Ryan Thorp, while the other is",2020-12-01 22:40:35,1,NV,
1333903849636163586,"This woman, Kelly Loeffler, is knee deep in the swamp and was appointed not elected. She just got there. Vote her o https://t.co/k2ngq9TRnV",2020-12-01 22:40:35,1,TX,
1333903852358156288,Not a hoax,2020-12-01 22:40:35,1,CA,
1333903853260066816,"So still nothing for people that dont qualify for unemployment, awesome",2020-12-01 22:40:36,0,OH,
1333903853226500099,And still @senrobportman applauds praises thanks Trump &amp; states he believes our nation would be better off with Tru https://t.co/8US27CkKcf,2020-12-01 22:40:36,1,OH,
1333903853981462533,Iris Meda Came Out Of Retirement To Teach Nursing. She Died Of COVID-19 After Exposure From Student https://t.co/kIJe4q3oGM via @hereandnow,2020-12-01 22:40:36,0,PA,
1333903854610608129,RT @AAAHudsonValley: It's #GivingTuesday  We are celebrating @UnitedWay_GCR. Their mission has been especially important as COVID created,2020-12-01 22:40:36,1,NY,
1333903856040878085,"RT @KATYSaccitizen: More California Elected Officials Violate Their Own Business Lockdown Orders. 
Its obvious that politicians dont live",2020-12-01 22:40:36,1,NY,
1333903863473123328,"RT @BobBrinson1: No shit Sherlock no one wants the government especially #koonman @GovernorVA tracking your movements 

Nolte: VA Governm",2020-12-01 22:40:38,1,DC,
1333903864962166785,RT @TreyWallace_: Tennessee HC Rick Barnes coming out of Covid quarantine.... https://t.co/dSKHQt3CYr,2020-12-01 22:40:38,0,TN,
1333903867323453440,"@GovInslee Can we get accurate daily data on tests, hospitalizations, and deaths? 

You said yesterday the recent d https://t.co/FxOxHCwFcv",2020-12-01 22:40:39,1,WA,
1333903869164843010,RT @mkraju: CNN: Vaccine advisers to CDC voted 13-1 on Tuesday to recommend that both health care workers and residents of long term care f,2020-12-01 22:40:39,1,MD,
1333903870620278786,RT @TheLeadCNN: COVID-19 hospitalizations in U.S. have doubled since Nov 1 &amp; tripled since Oct 1 @drsanjaygupta reports https://t.co/DDogLi,2020-12-01 22:40:40,1,AR,
1333903871031164928,"Coronavirus vaccine should go to health care workers, long term care facilities first, CDC panel recommends

https://t.co/7xUBEDzkuF",2020-12-01 22:40:40,0,TN,
1333903873128472576,"RT @jpgillin: Courtesy of @ashleycdye &amp; Co, the @TB_Times IG grid currently features a timeline tracking Florida's 1 millionth coronavirus",2020-12-01 22:40:40,1,TX,
1333903873606643718,COVID-19 infected its first patient one year ago today... the birth of a pandemic,2020-12-01 22:40:40,0,TX,
1333903876693614594,RT @LizSzabo: LIVE: A @cdcgov advisory committee is meeting right now to recommend who should get first covid-19 vaccines when they're avai,2020-12-01 22:40:41,0,NY,
1333903877993869317,Start mcsorely tomorrow!,2020-12-01 22:40:41,0,MD,
1333903878463623168,RT @RNSuperHero: Remember that time I had 30+ of my own icu patients die in a month because of covid and a white middle aged man said I was,2020-12-01 22:40:42,0,WA,
1333903879197519872,"RT @michaelmina_lab: Getting tested during a pandemic is mostly to keep others around us safe. If +ve, the test wont change that

Tests f",2020-12-01 22:40:42,1,CA,
1333903879621259270,She smart LMAOOO,2020-12-01 22:40:42,1,TX,
1333903879684186117,@DierrePilecto @TeddyCatnip @TerrenceMcNulty @TonyGonzales4TX @TulsiGabbard Trump Is Playing the China Card. Who Be https://t.co/Za8RiQXOkL,2020-12-01 22:40:42,0,NY,
1333903881122832391,I'm honored to have a poem in the IN ABSENTIA: REFLECTIONS ON THE PANDEMIC anthology out today via @BicycleComics. https://t.co/D0jeOBUU0J,2020-12-01 22:40:42,1,AL,
1333903882624266244,"RT @kheti_thegreat: Covid has taught me three things:

1. Our economy collapses as soon as it stops selling useless stuff to over indebted",2020-12-01 22:40:43,1,CA,
1333903883438084101,"RT @NYGovCuomo: To all the tough guys"" who don't want to wear a mask or worry about COVID.

I have a message for you. 

Exhausted nurses &amp;",2020-12-01 22:40:43,0,NY,
1333903883387641858,And I'm lucky ones since I never had a flare as a student. Wasn't until 2013 when my Crohn's came back. Then again https://t.co/E0Z8LQnOxp,2020-12-01 22:40:43,1,MA,
1333903883840708608,Former Battlehawks kicker seems to be on the path to sign with an NFL team. About damn time,2020-12-01 22:40:43,1,MO,
1333903885153525763,"Coronavirus cancels many Ontario holiday events, but Euclid Nativity scenes open 24/7 https://t.co/gAvFM5VM4r",2020-12-01 22:40:43,0,CA,
1333903885069586435,"Well, it must have been Gods will, then. If you pray for something not to happen &amp; it happens, its Gods will. If https://t.co/tQRL7J1Gfm",2020-12-01 22:40:43,1,KY,
1333903885723979778,@MegLavDC Suited hazmat workers sanitizing and fumigating the Covid out of the WH before the Bidens move in is an https://t.co/QYbVfzbFSf,2020-12-01 22:40:43,0,VA,
1333903887577849856,@ACCFootball @NDFootball Why is duke being done wrong this whole season as they had no covid issues at duke and the https://t.co/m06XwbhF3G,2020-12-01 22:40:44,0,TN,
1333903888542535681,RT @xoGiaxo_: Truly wondering if this is a major part of why America cant get covid under control. People really dont know how to sit wit,2020-12-01 22:40:44,1,TX,
1333903889779847169,not even bout to ask where the time went bc we know covid stole it all ,2020-12-01 22:40:44,1,FL,
1333903889310081024,Influential CDC vaccine advisory panel votes to give health care workers and nursing home residents COVID-19 vaccin https://t.co/rK4Zus7ixg,2020-12-01 22:40:44,1,NY,
1333903890924900352,"RT @amaresiren: #SimplyNataliesDiary

Hosting at home in #Worcester for the next 2 weeks! 

PCR Covid test required, can send over a list",2020-12-01 22:40:44,1,MA,
1333903893605076992,"RT @kheti_thegreat: Covid has taught me three things:

1. Our economy collapses as soon as it stops selling useless stuff to over indebted",2020-12-01 22:40:45,1,TX,
1333903896045993984,@Skihammer1 @Bethany0070 And % not from FB memes: half a percent in 60 &amp; above&amp; a whopping 5% in the vulnerable pop https://t.co/rQAKhcfCCz,2020-12-01 22:40:46,1,CA,
1333903896406843395,RT @TomLynch_: Health officials announce a 1 year old boy died of coronavirus on Sunday in Maryland as Governor Hogan holds a news conferen,2020-12-01 22:40:46,1,DC,
1333903896683696130,RT @AndrewYang: How on earth do you spend $900 billion without direct payments to struggling families? Any serious proposal needs to includ,2020-12-01 22:40:46,0,MN,
1333903897497272321,Not a day goes by that I don't wanna curb stomp this idiot. Him and the chief of police.,2020-12-01 22:40:46,0,CA,
1333903898705334272,RT @TheLeadCNN: COVID-19 hospitalizations in U.S. have doubled since Nov 1 &amp; tripled since Oct 1 @drsanjaygupta reports https://t.co/DDogLi,2020-12-01 22:40:46,1,AL,
1333903899695190017,no masks. no social distancing. a real covid experience,2020-12-01 22:40:47,0,NY,
1333903900370472962,"When I'm doing a random COVID test and they don't sound too good so I ask what's going on and they say, ""I've been https://t.co/X2TFJc7WGh",2020-12-01 22:40:47,1,VA,
1333903901637087239,"RT @JordanRaanan: Other roster moves: 

OT Matt Peart, WR Dante Pettis and TE Kaden Smith activated off reserve/COVID-19 list. 

WR Derrick",2020-12-01 22:40:47,1,FL,
1333903902559891458,"RT @CNBCnow: BREAKING: CDC panel says health workers, nursing homes will get Covid vaccine first https://t.co/FLsoxwIOtM",2020-12-01 22:40:47,0,GA,
1333903902102663169,Art Basel this year isn't the same given the Coronavirus Pandemic we are still in but Faena never disappoints and t https://t.co/cYNPPEvzgq,2020-12-01 22:40:47,0,FL,
1333903903528775685,@TravisFuIgham @JawnSkudris @EaglesJawn you should probably get the story right. he never attended the game because https://t.co/m0v1dQtKIn,2020-12-01 22:40:47,1,TX,
1333903903667204102,Stunningly stupid!,2020-12-01 22:40:48,0,FL,
1333903903902019585,Eating dinner with @laineywilson and I said dang I just aint got a taste for nothing today and the whole restaur https://t.co/TChwRKxduw,2020-12-01 22:40:48,0,TN,
1333903905986637824,"We had ourselves a day @Southeastern_CC. We learned a lot about basic skills instruction, the ways #COVID19 has imp https://t.co/dWnhk47cRh",2020-12-01 22:40:48,1,NC,
1333903907056136198,Dr. Caldera reports on @CDCgov Advisory Committee on Immunization Practices (ACIP) vote on #COVID19 vaccine allocat https://t.co/UqS9LTEiw7,2020-12-01 22:40:48,0,MD,
1333903909165948928,"RT @NMHC_News: With thousands of new #COVID19 cases daily, the need for lung transplantation will grow. A new @NorthwesternMed study shows",2020-12-01 22:40:49,1,IL,
1333903910357118976,RT @thomaskaine5: Which Americans will get the COVID vaccine first? https://t.co/SDyEnNm1NS,2020-12-01 22:40:49,0,NC,
1333903912701747204,RT @KelemenCari: A nurse who's an eyewitness in MI says poll officials used Covid as an excuse over and over again to keep her from observi,2020-12-01 22:40:50,0,GA,
1333903916564672514,"CDC recommends health care personnel, long-term care residents get initial COVID-19 vaccines https://t.co/sXZY7gnFJf",2020-12-01 22:40:51,1,NY,
1333903917621465089,RT @TheSteinLine: Warriors GM Bob Myers just announced that Golden State's first practice will be delayed one day from Sunday to Monday aft,2020-12-01 22:40:51,0,CA,
1333903918028427268,"@mjhegar Dont listen to the fools. I wish I had the cash, Id buy it in a second. Unfortunately Im in the same bo https://t.co/wO6I9456WE",2020-12-01 22:40:51,0,PA,
1333903918808633345,"@TaraGranahan @RIHEALTH @wpro In other words, getting covid sucks but its not a death sentence to the patient, only the economy.",2020-12-01 22:40:51,0,RI,
1333903919739703296,"RT @IDHS: If you're going with a real tree this year, make sure you water it daily and keep it at least three feet from any heat sources.",2020-12-01 22:40:51,1,IN,
1333903921346007041,"RT @kheti_thegreat: Covid has taught me three things:

1. Our economy collapses as soon as it stops selling useless stuff to over indebted",2020-12-01 22:40:52,1,CA,
1333903922931535873,"RT @kheti_thegreat: Covid has taught me three things:

1. Our economy collapses as soon as it stops selling useless stuff to over indebted",2020-12-01 22:40:52,1,WA,
1333903923787292675,Honestly winter + covid masks is a winning combo. So toasty.,2020-12-01 22:40:52,1,NC,
1333903923812425729,"A friend of mine wears a mask 
A family member died, he went to the funeral, wore a mask, at the after funeral get https://t.co/j4Z4CoD1lN",2020-12-01 22:40:52,0,CA,
1333903924156239873,"RT @flythesparrow: Within one day my daughter-in-laws parents, her husband and my son, my friend's granddaughter and another friend of mine",2020-12-01 22:40:52,0,CA,
1333903925527900167,"@jaketapper So the nation is suffering from COVID, with worse to come, as they know b/c the experts say so, despite https://t.co/WsW3T4hT8b",2020-12-01 22:40:53,0,PA,
1333903925678923777,"RT @DrEricDing: Florida @GovRonDeSantis Extends Ban On Cities Imposing Their Own Mask MandatesCritic Calls Move A Killing Spree. 

I. Ha",2020-12-01 22:40:53,1,IA,
1333903927000117249,"RT @thephilmelendez: Coming home to a society where so many ppl disregard the fact that 268,000 human beings have died from Covid is mind b",2020-12-01 22:40:53,0,NY,
1333903926941392897,@RadioFreeTom So far he has shown no such class. Why would he change? He is still interested in mining Trumps base https://t.co/G2xmZ1Segr,2020-12-01 22:40:53,1,MN,
1333903928656867334,We call that a goulash gangbang,2020-12-01 22:40:53,1,CA,
1333903929634037760,"RT @kheti_thegreat: Covid has taught me three things:

1. Our economy collapses as soon as it stops selling useless stuff to over indebted",2020-12-01 22:40:54,1,CA,
1333903929902501888,"RT @abc7newsbayarea: JUST IN: Two @Warriors players have tested positive for #COVID19, General Manager Bob Myers said in a press conference",2020-12-01 22:40:54,1,FL,
1333903930212888576,"RT @JStein_WaPo: McConnell now circulating a plan with:

- no state &amp; local aid;
- only 1 additional month in PUA &amp; PEUC for jobless Americ",2020-12-01 22:40:54,1,DE,
1333903930506416130,"Wife's test results just came back positive for COVID-19. Her symptoms have been pretty bad, please pray for her. https://t.co/2MvoEnSZkp",2020-12-01 22:40:54,1,NM,
1333903933337608192,"RT @Mariners: Enable WA Notify on your iPhone or Android to help curb the spread of COVID-19. 

The free, anonymous tool will alert you if",2020-12-01 22:40:55,1,WA,
1333903934046437378,@MrGmpls 100%. Get the FDA to fund rapid testing or open schools WITH testing protocols in place like Duke did. Oth https://t.co/mNUNPmgvp3,2020-12-01 22:40:55,1,CA,
1333903935170613249,"@jumpinmpduke @tobikiriakujin @EWErickson If true, that means Kemp would have to give a shit about people dying of https://t.co/pSU4l37ZKO",2020-12-01 22:40:55,1,VA,
1333903936814673920,"RT @GovInslee: Enabling WA Notify takes under a minute on an iPhone. 

See a step-by-step demo below and full instructions at https://t.co/",2020-12-01 22:40:55,1,WA,
1333903939314409473,"RT @chrislhayes: A reminder that if If the US just had the same deaths per million as Canada, a country whose Covid repsonse has been decen",2020-12-01 22:40:56,1,CA,
1333903939905916935,RT @LizSzabo: LIVE: A @CDCgov advisory committee will vote on recommendations for allocating the first covid-19 vaccines. Health care perso,2020-12-01 22:40:56,0,CT,
