Unnamed: 0,id_str,text,created_at,polarity,user_location,senti
157,1333670463239811072,@remid0d0s0 @PamLongCO That's a bit extreme. your number are way off we may see 300K maximum I would say is 375K fa https://t.co/ueyBeYypeh,2020-12-01 07:13:11,0,Florida ,0
158,1333670463285964800,Finland's Covid-19 vaccination plan to be unveiled. Red Cross: Coronavirus increased food poverty. Verdict due in M https://t.co/MO0mpXGeCG,2020-12-01 07:13:11,0,Finland,0
159,1333670463982145536,Wow. Sociology is just as batshit in China. ,2020-12-01 07:13:11,0,,0
160,1333670464288215041,"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesnt want you to know that,",2020-12-01 07:13:11,0,,1
161,1333670464959332352,"RT @Craig_A_Spencer: As COVID19 surges across the US, its hard to describe the situation inside hospitals for healthcare providers &amp; patie",2020-12-01 07:13:11,0,Indonesia,1
162,1333670464871305216,"RT @RedRising11:  China Blames #COVID19 on #Trump... Democrats: Thats right! @realDonaldTrump is a Misogynist Racist Murderer, lets elec",2020-12-01 07:13:11,0,,1
163,1333670465190170627,RT @zerohedge: The covid circle https://t.co/G663KJO2xS,2020-12-01 07:13:11,0,"Milano, Lombardia",1
164,1333670465420800000,RT @BamaStephen: Tragic: #COVID Outbreak at #NorthCarolina Church Linked to 12 Deaths | #Church allegedly refused to take #Coronavirus miti,2020-12-01 07:13:12,0,"Alabama, USA",1
165,1333670465903104000,"RT @jaehyunbom__: SM confirmed that all members of NCT and aespa were tested negative for COVID-19

https://t.co/0hi2QYXnKf https://t.co/Sn",2020-12-01 07:13:12,0,02|she,1
166,1333670465932582914,"RT @bright8694: Dirty politicians are exhausting and need to be removed.

Our vote is our power to choose:
Honesty
Health care
Covid rel",2020-12-01 07:13:12,-1,,0
167,1333670466075103232,"RT @btob_info: According to this article, BTOB 4U have tested negative for coronavirus

https://t.co/N28tTG18N1",2020-12-01 07:13:12,0,,1
168,1333670466272206848,"RT @balloon_wanted: #Update: SM Entertainment share that both NCT and aespa have tested negative for COVID-19

https://t.co/e77S20ovqb",2020-12-01 07:13:12,0,+60 she/her,0
169,1333670466813259777,"RT @ESCochrane: ""Our failure to protect ourselves has caught up to us. The nation now must endure a critical period of transition, one that",2020-12-01 07:13:12,0,,0
170,1333670466733576194,"RT @DebraMessing: The Republicans WON'T PASS the HEROES ACT. 

The GOP have been blocking  this URGENT  RELIEF BILL because they want langu",2020-12-01 07:13:12,0,"Las Vegas, NV-Belgrade, Serbia",1
171,1333670466863689728,"RT @pswidlicki: Exactly this. Its one thing to say economic cost of no deal worth it to achieve maximum degree of separation from EU, its a",2020-12-01 07:13:12,0,London,0
172,1333670467408900096,"I guess we can call this #OperationThoughtsAndPrayers 
https://t.co/TJNPrmbYHz",2020-12-01 07:13:12,0,,1
173,1333670467589316609,"@elder_peter @BBCScotlandNews @NicolaSturgeon This is a covid "" bonus "" not a profit related one, a thankyou for wo https://t.co/ITpkGdPm75",2020-12-01 07:13:12,0,"Scotland, United Kingdom",1
174,1333670467895484417,RT @SheffieldStar: Sheffield Council reportedly fears the new tests are not accurate enough https://t.co/d81CVQly4j,2020-12-01 07:13:12,0,Manchester,0
175,1333670467954110465,RT @NFL_Memes: The NFL rescheduling games because of COVID-19 (@KingJosiah54)  https://t.co/K1u6145qUi,2020-12-01 07:13:12,0,"Salt Lake City, UT",0
176,1333670468176408583,"RT @BuckForColorado: China lied, people died. We must hold them accountable. https://t.co/z1iAaUFXFo",2020-12-01 07:13:12,0,,1
177,1333670468113534982,"Well said Ed Davey, it is time that Boris. &amp; the Tories provided Clarity of thought &amp; some Clear Direction :

Th https://t.co/UYe7ebAPuk",2020-12-01 07:13:12,0,"Worcester, England",0
178,1333670468214083584,Yes indeed,2020-12-01 07:13:12,0,"Jammu, 181221",1
179,1333670468465770497,"RT @aespapicss_: SM Entertainment stated that both NCT and aespa have tested negative for covid!

https://t.co/qmKykUquWk",2020-12-01 07:13:12,0,,1
180,1333670468268617728,"RT @OH_mes2: All of aespa and NCT have tested negative for Coronavirus

https://t.co/vVAeXotLCA https://t.co/OAQErNasMf",2020-12-01 07:13:12,0,leejinki,1
181,1333670468688048133,RT @AJEnglish: Jakarta governor Anies Baswedan tests positive for COVID-19 https://t.co/GVZ4Ku89Tn,2020-12-01 07:13:12,0,Philippines,1
182,1333670468679774208,RT @ShehryarAfridi1: Shattered to know that renowned #APHC leader Altaf Ahmed Bhat is in critical condition due to #COVID-19. He has been a,2020-12-01 07:13:12,0," , ",1
183,1333670469527089155,"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesnt want you to know that,",2020-12-01 07:13:12,0,,0
184,1333670469577232384,"RT @IvankaTrump: Fond memories from the Global Entrepreneurship Summit in India with Prime Minister @narendramodi!

As the world continue",2020-12-01 07:13:13,0,,1
185,1333670469980008448,@EmeraldRobinson @realDonaldTrump @US_FDA Trump is just a complete contradiction!! On one hand he says covid-19 is https://t.co/vjc1ACL1jy,2020-12-01 07:13:13,0,"Liverpool, England",1
186,1333670470235766785,"RT @OH_mes2: All of aespa and NCT have tested negative for Coronavirus

https://t.co/vVAeXotLCA https://t.co/OAQErNasMf",2020-12-01 07:13:13,0,,0
187,1333670470407766016,"RT @GavinNewsom: VACCINE UPDATE: CA will be receiving 327,000 doses of the new Pfizer #COVID19 vaccine in mid December.

Transparency, equi",2020-12-01 07:13:13,0,"California, USA",1
188,1333670470428872705,"WIPO handles 50,000th UDRP case as coronavirus drives complaints https://t.co/b0Nhdwmuu6",2020-12-01 07:13:13,0,Windsor  Ontario  Canada,0
189,1333670470739054593,"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesnt want you to know that,",2020-12-01 07:13:13,0,,1
190,1333670471187849217,"RT @nctdaoying: [Official] All members of NCT &amp; Aespa have tested negative for COVID-19

https://t.co/ticl2BqFaY https://t.co/FWQ4Okmnlr",2020-12-01 07:13:13,-1,,0
191,1333670471154491398,@donnabrazile $1500 dollars is not enough to convince me to take a vaccine  that is of ? safety.  I am MORE convin https://t.co/vSKIGJXWZ1,2020-12-01 07:13:13,0,,1
192,1333670472152657926,"RT @ellencarmichael: Facebook posts are nothing compared to reach of Biden, Harris, Cuomo and leftwing intelligentsia who insisted a vaccin",2020-12-01 07:13:13,0,"Evanston, IL",1
193,1333670472656019457,"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesnt want you to know that,",2020-12-01 07:13:13,0,,0
194,1333670472894955520,"RT @DrewHolden360: Thread

Todays news about Chinas poor and deceptive handling of the coronavirus outbreak should serve as a wake up c",2020-12-01 07:13:13,0,Texan in California,1
195,1333670473373257730,RT @CurlyJungleJake: Dear internet: the vaccines are about to come out. They need both shots to work. You will probably get injection site,2020-12-01 07:13:13,0,,0
196,1333670473968730117,"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesnt want you to know that,",2020-12-01 07:13:14,0,,0
197,1333670473935196163,"RT @TahliaJenni: Now theres a shock  but why didnt you report this , maybe 5 weeks ago ? https://t.co/aTRb8JMQAG",2020-12-01 07:13:14,0,Australia,1
198,1333670474505719808,RT @GlobalLogic: The #ManufacturingInnovation that #COVID19 has brought to the industry shouldn't end after the pandemic is over. How to ke,2020-12-01 07:13:14,0,"California, USA",1
199,1333670474224701442,"Last week saw the first global decline in newly reported cases of COVID-19 since September, the head of the UN Wor https://t.co/J5xaoGJgI1",2020-12-01 07:13:14,0,"Harare, Zimbabwe",1
200,1333670474631450625,"RT @BloodDonorsIn: #Delhi
Need #Blood Type :  B-positive
At : Kalra Hospital, Kirti Nagar 
Blood Component : Need Plasma from B+ve #COVID19",2020-12-01 07:13:14,0,"Tilak Nagar, New Delhi",1
201,1333670474824491008,RT @CurlyJungleJake: Dear internet: the vaccines are about to come out. They need both shots to work. You will probably get injection site,2020-12-01 07:13:14,0,,0
202,1333670474656706560,And this is who you guys wish to talk to? @Quackity @Dream @Corpse_Husband Jesus tap dancing christ. What happened https://t.co/JXMgqvxKgp,2020-12-01 07:13:14,0,MDNI (),0
203,1333670475470258176,"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesnt want you to know that,",2020-12-01 07:13:14,0,"Las Vegas, NV",0
204,1333670475839410176,"RT @DeadlineDominic: UPDATE: @MayorOfLA office ""hoping to reopen the Union Station sites operations tomorrow"" for #COVID19 testing. DTLA s",2020-12-01 07:13:14,0,"Portland, Or",0
205,1333670476590186496,RT @haiqa_cheema: The audacity this man has to single out my community when there are literal anti-mask rallies and malls packed with peopl,2020-12-01 07:13:14,0,black beverly hills,0
206,1333670476846022656,RT @prasannavishy: Number of Covid-19 cases in the alleged model state of Kerala (population-3.48 crores) is nearly equal to total number,2020-12-01 07:13:14,0,"England, United Kingdom",1
207,1333670477135429634,"RT @BJP4India: FPI inflows in India surge ahead while other emerging economies have struggled due to COVID-19 pandemic.

#EconomyRebounds h",2020-12-01 07:13:14,0,"Ahmadabad City, India",0
208,1333670477311578112,RT @CurlyJungleJake: Dear internet: the vaccines are about to come out. They need both shots to work. You will probably get injection site,2020-12-01 07:13:14,0,Long Beach ,1
209,1333670477538029568,RT @ByMikeBaker: A coronavirus testing site in Los Angeles is shutting down for a day and canceling appointments so that a crew of 170 peop,2020-12-01 07:13:14,0,,1
210,1333670477848567808,"#okpreps Norman (6A), Piedmont (5A), Anadarko (4A), Jones (3A), Dale (2A), Hydro-Eakly (A) and Lomega (B) are prese https://t.co/pKXQP5pjnb",2020-12-01 07:13:14,0,Tulsa,0
211,1333670478385348608,"RT @balloon_wanted: #Update: SM Entertainment share that both NCT and aespa have tested negative for COVID-19

https://t.co/e77S20ovqb",2020-12-01 07:13:15,0,she/her,0
212,1333670478360154113,RT @HinduMonkey: Anybody who is even thinking about FPL here needs to take a long hard look at themselves. If the @premierleague don't rear,2020-12-01 07:13:15,0,,0
213,1333670479257735168,"RT @imcorona_: My name is Wuhan Virus 
You can call me corona but prefer to
call me Wuhan Virus bcoz I'm originated from #Wuhan 
#coronavir",2020-12-01 07:13:15,0,Honduras,1
214,1333670479253614594,RT @justin_hart: Kudos to @Zigmanfreud who saw this for the fraud it was.,2020-12-01 07:13:15,0,,1
215,1333670479534518272,"RT @BenKTallmadge: ICYMI, this parasite received his education in th US &amp; holds a green card. https://t.co/WD2UOqHEWY",2020-12-01 07:13:15,0,,0
216,1333670479907807232,"@TRAI People r Much Aware Of Covid19,&amp; Now 
In #TamilNadu We R Going Through #CycloneAlert From Last Week But For E https://t.co/nsRErMVG6e",2020-12-01 07:13:15,0,Chennai,0
217,1333670480121896960,"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesnt want you to know that,",2020-12-01 07:13:15,0,"Oklahoma, USA",0
218,1333670480105140225,"RT @ChrisWickNews: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesnt want you to know that,",2020-12-01 07:13:15,0,"Wales, United Kingdom",1
219,1333670480809766912,"RT @thebradfordfile: Even CNN is now admitting China lied about Covid cases and deaths.

Trump was right--again.",2020-12-01 07:13:15,0,,1
220,1333670480864165888,NCT and Aespa who has been in MShows still need to self Isolate. The incubation time for the virus is 14 days or mo https://t.co/k9yqk5QCI0,2020-12-01 07:13:15,0,,0
221,1333670481258541056,Moderna seeks clearance for COVID-19 vaccine after strong test results https://t.co/GCa4LfLVXo,2020-12-01 07:13:15,0,"Washington, DC",0
222,1333670481405251584,RT @Alyssa_Milano: @tedcruz This is hilarious. Why is the GOP blocking covid relief from working class families if its the party of workin,2020-12-01 07:13:15,1,"Seattle, WA",1
223,1333670481539395585,"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesnt want you to know that,",2020-12-01 07:13:15,0,Arizona,0
224,1333670481656905728,"RT @Satlokbetul: #Power_Of_TrueWorship
All the great men have asked to go to the shelter of True Saint, but in today's time who is the perf",2020-12-01 07:13:15,1,"Jaipur, India",1
225,1333670481963098114,"RT @BJP4India: FPI inflows in India surge ahead while other emerging economies have struggled due to COVID-19 pandemic.

#EconomyRebounds h",2020-12-01 07:13:15,0,"Valsad, India",0
226,1333670482072268802,"RT @SM_NCT: [INFO] 201201 On December 1st, SM Entertainment officially announced to Newsen that all #NCT members and staff have tested nega",2020-12-01 07:13:15,-1,TyongF,0
227,1333670482210660354,@leetenseventeen Who NEVER extends grace to black women? Black women have been the face of politics in the communit https://t.co/JyjWEnxT4O,2020-12-01 07:13:16,0,"Charlotte, NC",1
228,1333670482466516992,"RT @Jim_Jordan: Forces covid positive patients into nursing homes. Thousands die. 

Get nominated for Times Person of the Year. 

Crazy.",2020-12-01 07:13:16,0,,0
229,1333670482516664321,RT @WhatsupDanny: LA shutting down a covid-19 testing site at Union station to film the remake of She's All That has to be the most LA thin,2020-12-01 07:13:16,0,"California, USA",1
230,1333670483229892608,RT @BBCWorld: Coronavirus: Ireland's shops reopen as restrictions eased https://t.co/WuQemL2CGM,2020-12-01 07:13:16,0,"Lagos, Nigeria",1
231,1333670483456270341,"RT @Goss30Goss: Republican Senators think all Americans are fucking stupid.

They keep trying to blame the House &amp; Democrats for no new Cov",2020-12-01 07:13:16,0,"Seattle, WA",1
232,1333670484458622976,"RT @ravindramitta18: #SSC_waiting_list
Join all medical fit candidates @nityanandraibjp  ji please over age ho rh h covid ki bajah se https",2020-12-01 07:13:16,0,"Rishra, Haora",0
233,1333670484592922627,@kathryniveyy Hang in there. You are an angel and our true soldiers in this war against COVID. Thank you!,2020-12-01 07:13:16,0,"Pasadena, CA",0
234,1333670484651634694,"RT @robinksg: Jason Kenney: blaming South Asians for spreading Covid. 

Also Jason Kenney: pandering for that South Asian vote. 

 https",2020-12-01 07:13:16,0,Nawf side,1
235,1333670484936962048,#AMERICAFirst #America #Election2020 #Election #TrumpTantrum #BidenCheats #COVIDSecondWave #COVID DOES ONE NEED ANY https://t.co/1baLGks5ea,2020-12-01 07:13:16,0,"Texas, USA",1
236,1333670485578563584,"RT @DrRJKavanagh: More than 173,000 people incarcerated in jails and prisons nationwide have contracted COVID 19 and almost 1,300 have died",2020-12-01 07:13:16,1,Sacramento,1
237,1333670485662560257,Covid-19 worsens gender-based violence for women:UN https://t.co/YbNiX6OHCk,2020-12-01 07:13:16,0,,1
238,1333670485511598081,@Mytwtsmyfeelins @Melody_Pow @GSTT_ICU @GSTTanaesthesia @LClinical @GSTTnhs Isolate for 10 days from the onset of s https://t.co/iICGv1YI4K,2020-12-01 07:13:16,0,SOUTH EAST LONDON UK,1
239,1333670485729558528,"RT @noahbrown19841: Third Times the Charm: 4,000 Recovered Shincheonji Church Members Donate Plasma in November
https://t.co/XcIDdv0lVa
#",2020-12-01 07:13:16,0,,0
240,1333670485662474241,Help fight the spread of COVID-19 in the community. Download the app here: https://t.co/rBryeYm8hh,2020-12-01 07:13:16,0,"West Coast, US",1
241,1333670485821956096,"@Simon4NDorset And what happens when we unlock, cases rise, yes, another lockdown, yes, more unemployed, yes, more https://t.co/IkVXBR5MrY",2020-12-01 07:13:16,1,Depends where i am,1
242,1333670486320955392,You really cant make this shit up,2020-12-01 07:13:16,0,SF Bay Area,0
243,1333670486912339968,"RT @RileyBehrens: Earlier today, I was diagnosed as having suffered a Transient Ischemic Attack (TIA), or what's commonly known as a mini-s",2020-12-01 07:13:17,0,Seattle,1
244,1333670486874738689,RT @IlhanMN: America doesnt suffer from scarcity  we suffer from greed.,2020-12-01 07:13:17,0,Deutschland,0
245,1333670487470211073,If Australia meets its targets it will be despite the government.,2020-12-01 07:13:17,0,NSW,1
246,1333670488917168129,"RT @marklewismd: Overheard someone rejecting any COVID vaccine that ""messes with DNA"" and man are they not gonna like how I treat cancer",2020-12-01 07:13:17,0,Boonwurrung land,0
247,1333670489084940289,RT @CNN: Here are answers to some of your most pressing Covid-19 vaccine questions as we get closer to having one available https://t.co/Po,2020-12-01 07:13:17,0,,0
248,1333670489160552448,@wtf1official Gutted for Perez - he should have been way ahead of this. Podium lost Sunday and two races away with https://t.co/PHcP4b3fs7,2020-12-01 07:13:17,0,"Wickford, East",0
249,1333670489160622080,RT @justincousson: holy shit the city canceled peoples covid testing because they needed union station to shoot the gender-swapped tiktok-,2020-12-01 07:13:17,0,you know ,0
250,1333670489177419776,RT @zev_dr: We must fight false propaganda with truth. The study below describes the way out of this global pandemic of lies. Please share,2020-12-01 07:13:17,0,"Palos Hills, IL",0
251,1333670489584185347,"@_Tamsey 3 months since I got COVID and my hair is falling out, my oxygen levels still drop dangerously low after s https://t.co/cs09sqNkge",2020-12-01 07:13:17,0,"Baltimore, MD",1
252,1333670489907101698,"RT @OH_mes2: All of aespa and NCT have tested negative for Coronavirus

https://t.co/vVAeXotLCA https://t.co/OAQErNasMf",2020-12-01 07:13:17,0,for girls| she/her,0
253,1333670490515197959,RT @zoenone0none: the union station covid testing site getting shut down to film the addison rae remake of she's all that might be the poin,2020-12-01 07:13:17,0,Unceded Coast Salish Terr.,1
254,1333670490582491136,"""What If Developing The Covid Vaccine Is The Easy Part?"" https://t.co/qGHi23SuZj #health #pharma",2020-12-01 07:13:18,0,Europe,1
255,1333670490875912192,RT @TheRickyDavila: This photo breaks my heart. https://t.co/7ETrIGvjtU,2020-12-01 07:13:18,0,,1
256,1333670491182096385,"RT @GavinNewsom: VACCINE UPDATE: CA will be receiving 327,000 doses of the new Pfizer #COVID19 vaccine in mid December.

Transparency, equi",2020-12-01 07:13:18,0,"San Diego, CA",1
257,1333670492767547392,"RT @timesnowsports: Pressure mounts on Pakistan as three more members of touring contingent test positive for COVID-19 

https://t.co/TSoj9",2020-12-01 07:13:18,0,India,1
258,1333670492939534336,"RT @jamesfordtv: Pleasure at the end of a hard days work covering #coronavirus to hear @bts_bighit s Life Goes On, about overcoming the",2020-12-01 07:13:18,0,India,1
259,1333670493145141248,"RT @crispypupusa: TW: disregard for life

Latinx workers were forced to work in meatpacking plants in the Mid-West despite high rates of Co",2020-12-01 07:13:18,0,She/Her,0
260,1333670493505785856,"Bhai, one of the Bumrah or Shami can be rested alternately in T20's as we have Shardul, Sundar &amp; Natrajan.
due to C https://t.co/YoCKXlSJXs",2020-12-01 07:13:18,0,India,1
261,1333670493560430593,"RT @ShrutiPatelMD: PEOPLE WHO ARE INCARCERATED ARE PEOPLE WHO DESERVE TO BE TREATED WITH DIGNITY AND RESPECT.

say it with me.

#HumanRight",2020-12-01 07:13:18,0,United States,0
262,1333670493979897858,"Kenya Airways Resumes New York Direct Flights After 9 Months

#SokoNews 
https://t.co/HuSVCgP2xA https://t.co/kywoCVxUeA",2020-12-01 07:13:18,0,"Nairobi, Kenya",0
263,1333670494470615040,RT @BayoAdedosu: Turkish police storms and arrest RCCG parish members in Istanbul for flouting covid-19 restrictions. Nigerians continue to,2020-12-01 07:13:18,0,,1
264,1333670494982316032,"RT @chewgnasher: Can someone remind Keith that the job is called leader of HM OPPOSITION!

Can someone also remind him how many abject DEFE",2020-12-01 07:13:19,1,LDN rt/mention/follow/link  e,1
265,1333670496198529024,America is this broken:,2020-12-01 07:13:19,0,Melbourne,1
266,1333670496815226880,"RT @Yuvraj_3112: @1stIndiaNews @GovindDotasra #Postpone_jen_exam
@ashokgehlot51
This @RsmssbJ JEn exam is offline and students will be in c",2020-12-01 07:13:19,0,,0
267,1333670496924274690,"RT @petertimmins3: Vietnam has a population of 95 million. They have the same population density as the UK.

They are 85 days #covid deaths",2020-12-01 07:13:19,0,"London, England",1
268,1333670497486311424,"The investigation analyzed also for the first time the influence of dementia in COVID mortality. 

Thank you to: https://t.co/6sAjvzwCWO",2020-12-01 07:13:19,0,"Madrid, Comunidad de Madrid",0
269,1333670499457654784,"RT @CNN: CNN exclusive: Vast trove of leaked documents shows China underreported Covid-19 numbers, took weeks to diagnose new cases and did",2020-12-01 07:13:20,0,,1
270,1333670499474313218,"RT @RadioChinar: Not all heroes wear capes!
Meet Dr Javed Iqbal, who despite various challenges, helped the people of #Kashmir in fighting",2020-12-01 07:13:20,0,,1
271,1333670499566514176,RT @WBG_Energy: Want to hear global perspectives on the impacts of #COVID19 on the #ArtisanalMining sector and implications for the sector,2020-12-01 07:13:20,0,Jakarta ,0
272,1333670499998547968,"RT @balloon_wanted: #Update: SM Entertainment share that both NCT and aespa have tested negative for COVID-19

https://t.co/e77S20ovqb",2020-12-01 07:13:20,0,,0
273,1333670499893850113,RT @PplsCityCouncil: @DiscussingFilm @KtownforAll make sure to blame @MayorOfLA #Garcettiville #BlockGarcetti https://t.co/2cUPgi8NOn,2020-12-01 07:13:20,1,Ohio,1
274,1333670501034713088,RT @justincousson: holy shit the city canceled peoples covid testing because they needed union station to shoot the gender-swapped tiktok-,2020-12-01 07:13:20,0,kentucky,0
275,1333670501361790976,RT @CutItOutPutin: @ajzeigler My mother-in-law never goes anywhere. We wear masks in her house on the rare occasions we go there. She had a,2020-12-01 07:13:20,0,"Chicago, IL",1
276,1333670501378494465,"RT @PattyHajdu: Today, Johnson and Johnson submitted their Janssen COVID-19 vaccine to Health Canada, the fourth vaccine to begin approvals",2020-12-01 07:13:20,0,"British Columbia, Canada",0
277,1333670501428981760,"RT @donwinslow: Dear @MayorOfLA 

This is INSANE and will be a feature of POLITICAL ADS that will be run against you when you run for re-el",2020-12-01 07:13:20,-1,texas,1
278,1333670502619963392,"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesnt want you to know that,",2020-12-01 07:13:20,0,Only visiting this planet,0
279,1333670502519418881,IM SO GLAD,2020-12-01 07:13:20,1,"SHE/HER  It's been a minute, I'm in it       motto without the business Misfit never fit in      six feet",0
280,1333670502783565825,"RT @BabyWok8: Due to COVID19 Ill be blessing the first 500 people to like &amp; retweet this $500- $1000 through CashApp, Venmo , Apple Pay an",2020-12-01 07:13:20,0,"San Diego, CA",1
281,1333670502720626688,The scumbucket moscow mitch is at it again as usual  willing to throw suffering Americans into the street in order https://t.co/wvv7egKBj5,2020-12-01 07:13:20,0,,1
282,1333670502913638400,"RT @OH_mes2: All of aespa and NCT have tested negative for Coronavirus

https://t.co/vVAeXotLCA https://t.co/OAQErNasMf",2020-12-01 07:13:20,0,,1
283,1333670502884229120,... and there are still people who think Covid is a hoax. ,2020-12-01 07:13:20,0,"Fukuoka-ken, Japan",1
284,1333670503374938113,RT @Public_Citizen: REMINDER: Taxpayers paid for *100 PERCENT* of Moderna's COVID-19 vaccine development. https://t.co/St4eHOKHvo,2020-12-01 07:13:21,0,Stolen Land,1
285,1333670503282864129,"The Medicus Mundi International Network is happy to be part of the team, having signed the #ReclaimPublicHealth cal https://t.co/7jZR43oyP8",2020-12-01 07:13:21,0,global,1
286,1333670503903477760,"RT @OH_mes2: All of aespa and NCT have tested negative for Coronavirus

https://t.co/vVAeXotLCA https://t.co/OAQErNasMf",2020-12-01 07:13:21,0,,0
287,1333670504058609664,"RT @BJP4India: India turning into a preferred investment hub under the leadership of PM Shri @narendramodi.

FDI has doubled in Q2 year-on-",2020-12-01 07:13:21,0,"Ahmadabad City, India",0
288,1333670504088162306,RT @Arron_banks: Empty high streets and millions facing unemployment means exponentially higher levels of emotional pain for those who can,2020-12-01 07:13:21,0,"Wirral, Merseyside, UK",1
289,1333670504155275264,@danwootton @talkRADIO They dont care - the only thing that matters is COVID. Its barbaric the way people are suf https://t.co/UtqyC5BAs6,2020-12-01 07:13:21,0,,0
290,1333670504453074946,"RT @Public_Citizen: Percent of wages currently subsidized by governments due to COVID:

Japan: 100% for small businesses; 80% for large fir",2020-12-01 07:13:21,0,United States,0
291,1333670504784228354,"RT @OH_mes2: All of aespa and NCT have tested negative for Coronavirus

https://t.co/vVAeXotLCA https://t.co/OAQErNasMf",2020-12-01 07:13:21,0,,0
292,1333670505245777920,"RT @simondolan: BLM protest was made at the end of May 20.COVID one the end of Nov 20

Twice as many COVID deaths in May compared to Nov.",2020-12-01 07:13:21,1,,1
293,1333670505404981248,RT @NaheedD: To all the people telling me to F-off for calling out a restaurant that defied public health orders: Please remember that my c,2020-12-01 07:13:21,0,"Calgary, AB",0
294,1333670505509949441,RT @BW: Modernas coronavirus shot wants to transform your body into a vaccine-making machine https://t.co/nQoCJzR53l,2020-12-01 07:13:21,0,,1
295,1333670505639919616,RT @TodayWithJulius: And yet people still live in fear of covid. Wake up California! https://t.co/1nusLVynXa,2020-12-01 07:13:21,0,California ,1
296,1333670506252226561,"RT @jamesfordtv: Pleasure at the end of a hard days work covering #coronavirus to hear @bts_bighit s Life Goes On, about overcoming the",2020-12-01 07:13:21,0,India,0
297,1333670506621403139,"RT @Yuvraj_3112: @INCRajasthan #Postpone_jen_exam
@ashokgehlot51
This @RsmssbJ JEn exam is offline and students will be in contact with Tea",2020-12-01 07:13:21,0,,0
298,1333670507070164994,"RT @jamesfordtv: Pleasure at the end of a hard days work covering #coronavirus to hear @bts_bighit s Life Goes On, about overcoming the",2020-12-01 07:13:21,0,,1
299,1333670507087073281,"RT @AndyBird21: You think abstinence is opposition?

Voting against it is opposition. 
 https://t.co/81zfpncqx3",2020-12-01 07:13:21,0,London,0
300,1333670507158245376,"RT @DrAmirPakdel: The only premier in Canada whose approval ratings have been in free fall during this pandemic is @jkenney.

As a Frenchma",2020-12-01 07:13:21,0,"Edmonton, Alberta, Treaty Six",1
301,1333670508244705280,Loving it - ,2020-12-01 07:13:22,1,Pakistan,1
302,1333670508219469825,"RT @EpsilonTheory: The interesting part of this nonsense isnt the content, but that the CCP is making the effort to promote it.

Why am",2020-12-01 07:13:22,1,,1
303,1333670508525735936,RT @CutItOutPutin: @ajzeigler The Mask (tm) has become a talisman to ward off the evil Covid spirits. It's a means of falsely asserting con,2020-12-01 07:13:22,-1,"Chicago, IL",1
304,1333670508605403136,RT @georgiedent: The deaths of the three women whose names were added to the disastrous @DeadWomenAus @JointDestroyer  register on Monday a,2020-12-01 07:13:22,-1,London,0
305,1333670509410705408,"RT @OH_mes2: April Naeun has tested negative for Coronavirus  

https://t.co/xU5To6tPVH https://t.co/6uHk7gihCW",2020-12-01 07:13:22,0,NCT x StayC x StarLoona,1
306,1333670509448491008,"RT @EricMMatheny: Given the statistical anomalies of the election, were at greater risk for voter fraud than COVID.",2020-12-01 07:13:22,1,,1
307,1333670509444206592,"RT @bright8694: Let's flip the script to: GOOD GUYS FINISH FIRST!

Here's what a good guy will bring Georgia:
Covid relief
Affordable &amp; a",2020-12-01 07:13:22,1,,1
308,1333670509511385091,"RT @Alicia_Smith19: People who spread false stories like the person who posted this viral video did are not only lying, but they are also d",2020-12-01 07:13:22,0,,0
309,1333670509595291648,RT @DrDenaGrayson: Devastated. A family member was diagnosed with #COVID19 over the holiday weekend and passed away late last night. His la,2020-12-01 07:13:22,0,"Iowa, USA",1
310,1333670509821607938,"RT @KimberlyFOX26: The state daily COVID 19 case count is worse than it was during the summer surge. 
Governor Newsom says the big worry no",2020-12-01 07:13:22,0,Fresno,0
311,1333670509851123713,"RT @jtLOL: Yeah, they lied. They did this to us. #FuckChina https://t.co/vsC5IfUSY2",2020-12-01 07:13:22,0,"Evanston, IL",1
312,1333670510106869761,"RT @drdavidsamadi: 33,772,990 people around the world have gotten COVID-19 and recovered from it.

The media doesnt want you to know that,",2020-12-01 07:13:22,0,"Los Angeles, CA",1
313,1333670510186487808,RT @mdanielaaa_: why the fuck did my mom tell my nephew santa got covid so there will be no gifts this year ,2020-12-01 07:13:22,0,"Los Angeles, CA",1
314,1333670510220099584,"RT @btob_info: According to this article, BTOB 4U have tested negative for coronavirus

https://t.co/N28tTG18N1",2020-12-01 07:13:22,0,"Perth, Western Australia",0
